,enmo_h0,enmo_h1,enmo_h10,enmo_h11,enmo_h12,enmo_h13,enmo_h14,enmo_h15,enmo_h16,enmo_h17,enmo_h18,enmo_h19,enmo_h2,enmo_h20,enmo_h21,enmo_h22,enmo_h23,enmo_h3,enmo_h4,enmo_h5,enmo_h6,enmo_h7,enmo_h8,enmo_h9,enmo_w1,enmo_w10,enmo_w101,enmo_w11,enmo_w12,enmo_w13,enmo_w14,enmo_w15,enmo_w16,enmo_w17,enmo_w18,enmo_w19,enmo_w2,enmo_w20,enmo_w21,enmo_w22,enmo_w23,enmo_w24,enmo_w25,enmo_w26,enmo_w27,enmo_w28,enmo_w29,enmo_w3,enmo_w30,enmo_w31,enmo_w32,enmo_w33,enmo_w34,enmo_w35,enmo_w36,enmo_w37,enmo_w38,enmo_w39,enmo_w4,enmo_w40,enmo_w41,enmo_w42,enmo_w43,enmo_w44,enmo_w45,enmo_w46,enmo_w47,enmo_w48,enmo_w49,enmo_w5,enmo_w50,enmo_w51,enmo_w52,enmo_w53,enmo_w54,enmo_w55,enmo_w56,enmo_w57,enmo_w58,enmo_w59,enmo_w6,enmo_w60,enmo_w61,enmo_w62,enmo_w63,enmo_w64,enmo_w65,enmo_w66,enmo_w67,enmo_w68,enmo_w69,enmo_w7,enmo_w70,enmo_w71,enmo_w72,enmo_w73,enmo_w74,enmo_w75,enmo_w76,enmo_w77,enmo_w78,enmo_w79,enmo_w8,enmo_w80,enmo_w81,enmo_w82,enmo_w83,enmo_w84,enmo_w85,enmo_w86,enmo_w87,enmo_w88,enmo_w89,enmo_w9,enmo_w90,enmo_w91,enmo_w92,enmo_w93,enmo_w94,enmo_w95,enmo_w96,enmo_w97,enmo_w99,id,light_h0,light_h1,light_h10,light_h11,light_h12,light_h13,light_h14,light_h15,light_h16,light_h17,light_h18,light_h19,light_h2,light_h20,light_h21,light_h22,light_h23,light_h3,light_h4,light_h5,light_h6,light_h7,light_h8,light_h9,light_w1,light_w10,light_w101,light_w11,light_w12,light_w13,light_w14,light_w15,light_w16,light_w17,light_w18,light_w19,light_w2,light_w20,light_w21,light_w22,light_w23,light_w24,light_w25,light_w26,light_w27,light_w28,light_w29,light_w3,light_w30,light_w31,light_w32,light_w33,light_w34,light_w35,light_w36,light_w37,light_w38,light_w39,light_w4,light_w40,light_w41,light_w42,light_w43,light_w44,light_w45,light_w46,light_w47,light_w48,light_w49,light_w5,light_w50,light_w51,light_w52,light_w53,light_w54,light_w55,light_w56,light_w57,light_w58,light_w59,light_w6,light_w60,light_w61,light_w62,light_w63,light_w64,light_w65,light_w66,light_w67,light_w68,light_w69,light_w7,light_w70,light_w71,light_w72,light_w73,light_w74,light_w75,light_w76,light_w77,light_w78,light_w79,light_w8,light_w80,light_w81,light_w82,light_w83,light_w84,light_w85,light_w86,light_w87,light_w88,light_w89,light_w9,light_w90,light_w91,light_w92,light_w93,light_w94,light_w95,light_w96,light_w97,light_w99
201,0.032932796,0.017793259,0.04564239,0.031855352,0.03056983,0.033248976,0.029468987,0.06473313,0.053683408,0.044161815,0.039361943,0.042107716,0.00068324414,0.051413745,0.05725179,0.04202229,0.030366335,,,,,0.008472486,0.12617093,0.037502814,,0.04365955,,0.05154733,0.05495786,0.035264317,0.015058698,0.052453153,0.057634257,0.05575132,0.056308992,0.034493104,,0.037749704,0.06879232,0.05020038,0.042106673,0.046288937,0.02951425,0.01850796,,,,,,,,,,,,,,,,,,,,,,,,,,0.04019903,,,,,,,,,,,0.044656165,,,,,,,,,,,0.05745202,,,,,,,,,,,0.03836851,,,,,,,,,,,0.047606546,,,,,,,,,,3065aa2f,5.6715164,6.416273,17.527477,19.692581,23.827047,24.34238,8.909384,63.77405,24.7425,13.42012,7.11378,7.214965,6.8953266,7.41604,7.2674174,6.6015735,5.7741446,,,,,7.430415,81.95505,10.953528,,25.908802,,20.994562,20.887753,6.126411,2.149537,31.02173,28.409168,13.52527,39.181583,11.288647,,12.930313,10.830842,7.522369,16.724424,19.616356,7.2452364,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.743523,,,,,,,,,,,5.59893,,,,,,,,,,,9.489901,,,,,,,,,,,31.308266,,,,,,,,,,,29.833698,,,,,,,,,
202,,,0.00058152265,0.0009570822,0.0031949312,0.00021231805,0.00017051527,0.00027319248,0.0004959439,0.00018482478,0.00010248264,0.00012829331,,0.00032339306,4.26819e-05,0.00013112604,3.1900004e-07,,,,0.0007137933,0.00049027655,0.0007886487,0.00010435331,0.0035170573,0.00045447235,,1.1146949e-05,1.3738333e-05,1.2521249e-06,4.519738e-06,2.427915e-06,0.00013626144,1.1591927e-05,4.105567e-06,2.2780521e-05,0.0023778607,7.660149e-06,9.8006516e-05,7.643068e-06,1.9130906e-05,,,,,,,0.0020497947,,,,,,,,,,,0.0030186074,,,,,,,,,,,0.002195047,,,,,,,,,,,0.0008267833,,,,,,,,,,,0.00027523327,,,,,,,,,,,7.2750554e-05,,,,,,,,,,,3.9051385e-05,,,,,,,,,,30d2fd47,,,6.386512,8.956222,6.0352287,5.548857,3.7834375,2.1595407,1.9516386,1.2871737,1.3504248,3.0801017,,3.2406409,3.0774214,1.2209685,0.5196811,,,,3.2072418,5.227979,3.8017113,14.810634,21.682688,0.9186502,,0.30848607,0.6169013,2.3994749,1.2048925,1.213943,2.7178423,6.1320558,1.2269908,4.7401733,4.4543686,8.965276,11.704575,1.1666957,1.1215204,,,,,,,0.6562877,,,,,,,,,,,4.6586647,,,,,,,,,,,9.926641,,,,,,,,,,,14.959481,,,,,,,,,,,20.82462,,,,,,,,,,,6.8079567,,,,,,,,,,,1.5329406,,,,,,,,,
203,0.0057093394,0.0051147216,0.089647345,0.08109372,0.07475525,0.086491,0.10044432,0.11677246,0.089663774,0.0975375,0.106552914,0.09102416,0.004995946,0.08577896,0.042740047,0.02465602,0.010014476,0.0054699066,0.0053747236,0.006610086,0.020955317,0.060046803,0.063933164,0.066845134,,0.011372791,,0.010888334,0.02298301,0.06267198,0.08173533,0.08491748,0.055435188,0.06845355,0.03583904,0.05009147,0.065281115,0.05249434,0.08175507,0.044030726,0.055837043,0.041177783,0.06194215,0.006143613,,,,0.050615404,,,,,,,,,,,0.05754869,,,,,,,,,,,0.05789461,,,,,,,,,,,0.07146593,,,,,,,,,,,0.06101101,,,,,,,,,,,0.056237675,,,,,,,,,,,0.053500608,,,,,,,,,,31648caa,5.477853,5.428016,17.390356,22.034492,14.412556,21.267036,10.886135,20.599592,7.1162972,5.4572268,4.3173423,4.440033,5.3994584,4.6084127,5.3546505,5.6002603,5.546508,5.3709016,5.3423443,5.365984,4.59338,6.2597156,11.200987,13.310225,,1.3132079,,1.6719706,5.8818874,3.8869917,5.6015916,10.733099,17.120562,7.327739,7.9937167,4.4582114,3.7772462,5.0966034,15.804684,18.038197,17.451645,8.113611,3.7983484,0.0,,,,8.499346,,,,,,,,,,,10.667673,,,,,,,,,,,7.941381,,,,,,,,,,,4.9617352,,,,,,,,,,,6.223229,,,,,,,,,,,9.653891,,,,,,,,,,,15.628306,,,,,,,,,
204,0.006267889,0.0064530186,0.0706307,0.05520971,0.13370888,0.11802842,0.14972112,0.18609773,0.20510302,0.16006483,0.14544466,0.07904511,0.0056526945,0.04889642,0.024804268,0.008576565,0.0065167537,0.006636007,0.006777626,0.007565866,0.009062898,0.056332625,0.09766621,0.06981735,,0.07495249,,0.107342266,0.06614705,0.076651745,0.0627686,0.06244995,0.07337839,0.07814679,0.09602016,0.07386876,,0.10790051,0.053862732,0.057798866,0.05701875,0.05382506,0.07853307,0.042243812,0.064495124,0.016801028,,,,,,,,,,,,,0.044942796,,,,,,,,,,,0.0672928,,,,,,,,,,,0.08469766,,,,,,,,,,,0.06655926,,,,,,,,,,,0.046667643,,,,,,,,,,,0.09265026,,,,,,,,,,31b74cd4,10.671841,11.430801,59.18372,41.326923,248.3122,80.48649,280.2257,179.84972,145.75302,17.038712,7.6344147,9.734201,12.189762,8.405,9.107513,9.891645,9.912879,12.948723,13.7076845,14.466645,15.225606,23.950378,23.567383,31.220383,,74.417114,,110.82312,75.21987,13.204451,43.242622,25.399326,72.377396,62.316803,71.644844,20.363045,,88.75547,24.341496,14.896397,8.24372,46.319363,28.717443,13.071943,98.61594,55.943256,,,,,,,,,,,,,2.368034,,,,,,,,,,,49.361294,,,,,,,,,,,74.329704,,,,,,,,,,,97.64,,,,,,,,,,,51.627956,,,,,,,,,,,105.48968,,,,,,,,,
205,0.02548849,0.039311513,0.05258257,0.041864876,0.047165535,0.056149527,0.05913267,0.050763294,0.05799416,0.05090794,0.050692867,0.05946313,0.04942697,0.037889235,0.021732224,0.034241814,0.08133849,0.04059401,0.05904225,0.06257492,0.021645593,0.016000723,0.039687514,0.038757544,0.07207952,0.00013841224,,5.399804e-07,1.7264522e-06,0.0015267184,0.0031108758,0.021652617,0.05359628,0.03507168,0.05946292,,0.09159392,,,,,,,,,,,0.0027979729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009498445,,,,,,,,,,,0.008804564,,,,,,,,,,,0.0064914087,,,,,,,,,,,0.06034509,,,,,,,,,,31d61741,48.16299,48.62618,25.381456,28.901897,33.662075,48.093937,43.692127,36.109734,41.00172,43.45947,28.899338,17.459831,46.562355,22.130878,12.493654,31.927893,77.519646,44.498535,42.434715,29.548208,14.371741,15.065532,64.34657,18.845875,20.619627,2.0891995,,1.5761034,1.11051,0.6924817,12.939041,26.522867,82.831245,56.336784,18.527332,,30.267365,,,,,,,,,,,8.81732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14834,,,,,,,,,,,2.272381,,,,,,,,,,,0.89780146,,,,,,,,,,,8.652508,,,,,,,,,
206,0.01618647,0.01675229,0.08663744,0.088532954,0.10752724,0.07034301,0.078840494,0.078062735,0.0729231,0.060161393,0.0550688,0.0339689,0.01904981,0.031138126,0.028745957,0.027745087,0.018007597,0.0176841,0.018110633,0.02660818,0.025302792,0.062209796,0.06835142,0.093792185,,0.06551501,,0.067462765,0.056323476,0.060806107,0.06857482,0.06459075,0.04983963,0.07318316,0.073534355,0.07307328,,0.06118685,0.09069208,0.021967426,0.07172117,0.052127767,0.059618764,0.0677209,0.05373118,0.047476366,0.039016914,,0.060705606,0.039034035,0.04148039,0.041641615,0.037854142,,0.010422909,0.018622657,,,0.05093392,,,,,,,,,,,0.092452124,,,,,,,,,,,0.06395781,,,,,,,,,,,0.055705633,,,,,,,,,,,0.073449075,,,,,,,,,,,0.063687444,,,,,,,,,,31f01671,24.03705,21.758663,300.39355,310.65067,428.42853,194.04668,302.4587,204.1942,141.94073,89.48656,53.690155,24.360075,16.833752,17.979239,35.621307,47.758743,15.431987,22.152052,17.99002,15.628269,9.995431,49.49441,81.80981,282.43265,,116.917755,,134.74239,211.11482,78.14175,263.43988,155.31772,151.32309,209.50397,297.56912,204.87112,,55.808212,231.89645,4.659286,223.02248,58.04352,64.33937,128.14458,150.37883,92.57037,37.119713,,0.31858295,6.913754,32.151024,68.572426,18.456766,,13.694446,27.795977,,,119.43861,,,,,,,,,,,205.71461,,,,,,,,,,,148.81064,,,,,,,,,,,80.28569,,,,,,,,,,,321.22986,,,,,,,,,,,125.9348,,,,,,,,,
207,0.0071916864,0.0075841015,0.1250717,0.05965404,0.06776626,0.075131364,0.08421962,0.18425652,0.06718045,0.07217344,0.062210586,0.058103133,0.0071862815,0.045706432,0.019413173,0.008668932,0.009100267,0.006294257,0.00756788,0.008481413,0.011483415,0.06604338,0.053127103,0.053025927,,0.059925135,,0.06627859,0.060536776,0.026066493,0.04346616,0.04268738,0.05664034,0.052314434,0.03454974,0.044277016,,0.030444099,0.038752314,0.03368028,0.0663424,0.07209357,0.060991973,0.06616604,0.047277417,0.044605188,,,,,,,,,,,,,,,,,,,,,,,,0.043390192,,,,,,,,,,,0.05136895,,,,,,,,,,,0.036411844,,,,,,,,,,,0.03835661,,,,,,,,,,,0.060743544,,,,,,,,,,321202d4,3.6612558,3.613008,22.588076,27.526472,21.239761,19.435026,28.108873,223.02647,27.142948,8.7668705,6.2433953,6.7331867,3.5647602,6.2360425,4.268592,3.7577517,3.8117578,3.5165124,3.4682646,3.4200168,3.338782,4.7595587,21.060139,26.39305,,24.980032,,23.844446,13.660682,2.4681146,2.8482332,3.8700526,35.638233,12.724443,7.1394506,11.687907,,4.2398176,5.7394214,15.131512,54.78851,77.69153,68.94659,25.117077,9.842376,16.712908,,,,,,,,,,,,,,,,,,,,,,,,9.22639,,,,,,,,,,,18.830242,,,,,,,,,,,13.3226385,,,,,,,,,,,3.2468889,,,,,,,,,,,26.412357,,,,,,,,,
208,0.0062986156,0.016820055,0.04210961,0.033349708,0.027641281,0.036247,0.03535677,0.029872013,0.015266146,0.027720153,0.029969044,0.03254508,0.009686781,0.019558419,0.01434635,0.00623745,0.005752407,0.009279021,0.009142631,0.0076614097,0.0062366026,0.015393779,0.028783519,0.020187413,0.0025846798,0.008322377,,0.041345004,0.0071906783,,0.029861396,0.007337155,0.05794887,0.018611554,,0.03006444,0.054007113,0.009172452,0.019650184,0.03604239,0.039206482,0.0031605545,,,,2.637719e-06,3.7060255e-07,0.010249879,0.007878469,0.014959741,0.009487187,,,,,,,,0.016826363,,,,,,,,,,,0.018002976,,,,,,,,,,,0.066274375,,,,,,,,,,,0.010614284,,,,,,,,,,,0.0074493857,,,,,,,,,,,0.008703821,,,,,,,,,,3216b978,3.7251585,7.86831,103.93776,152.29488,184.09946,95.97104,111.201355,150.20395,27.420666,33.215378,19.807467,13.050868,10.155035,14.833474,12.733885,6.1777654,4.9168973,9.105117,11.598857,12.391496,12.767781,103.137024,96.054276,71.570206,1.351665,0.5,,105.037285,5.045543,,10.854846,8.810114,157.62823,146.18814,,18.608662,72.47347,1.3440859,4.639473,192.18124,223.01254,328.87677,,,,2.2279801,2.7905111,23.413435,8.040049,4.441268,1.4362829,,,,,,,,59.908096,,,,,,,,,,,47.149937,,,,,,,,,,,132.63948,,,,,,,,,,,3.46853,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,
209,0.02960088,0.036547735,0.032263596,0.04055862,0.04315225,0.043677516,0.035123833,0.04851163,0.051296517,0.04735592,0.046283633,0.039140176,0.029904498,0.031499293,0.030050712,0.031524833,0.028468365,0.03294202,0.026842223,0.024834365,0.020580018,0.03758327,0.05047875,0.03824047,,0.03851248,,0.054873083,0.030617684,0.016517995,0.03773827,0.052123256,0.031271905,0.032792743,0.027671516,0.032161586,0.04316688,0.031131338,0.0317694,0.04702841,0.044761825,0.047687132,0.038490783,0.048425186,0.037705567,0.026125716,0.04845439,0.042692,0.032487843,0.037621424,0.03805852,0.037731193,0.038977467,0.025523124,0.053313676,0.033210352,0.0033560602,0.007950995,0.051801946,0.0057515274,,,,,,,,,,0.04526361,,,,,,,,,,,0.041854765,,,,,,,,,,,0.027177172,,,,,,,,,,,0.038466536,,,,,,,,,,,0.042958565,,,,,,,,,,325afd3d,17.950397,13.920397,26.049294,27.116352,23.37427,22.472748,26.352106,34.716335,24.464773,17.253761,13.4859,11.69844,14.044001,10.781708,12.914182,16.066433,15.526705,10.329219,14.401275,19.10989,17.025614,14.480939,13.794,18.691591,,15.599749,,12.337245,28.909702,1.9467081,34.42786,21.715895,9.170674,16.471167,33.355915,26.07221,14.506543,11.366549,13.158846,13.107147,9.538244,15.142359,14.924337,29.006914,10.731466,11.5157795,99.32698,19.589903,21.641083,14.26029,12.716694,19.62225,40.006874,3.8556745,9.229699,18.589634,5.890568,5.6583805,29.34958,5.210667,,,,,,,,,,28.89873,,,,,,,,,,,11.601384,,,,,,,,,,,13.713389,,,,,,,,,,,14.028029,,,,,,,,,,,14.54133,,,,,,,,,
210,0.006205925,0.0077312854,0.011153751,0.014822484,0.008839856,0.011575127,0.015182841,0.013954469,0.022663811,0.013023506,0.019482756,0.011850234,0.011283332,0.011086702,0.012822107,0.009836721,0.0075815744,0.016816746,,0.011171175,0.008364597,0.0109629035,0.0071100974,0.01115314,0.0215487,0.015785644,,0.014657337,0.017633287,0.02084341,,,,,0.017494015,0.008648708,0.0008067616,0.015024026,0.012194646,0.019382967,0.011638318,0.007285262,,,,,,0.0013773214,,,,,,,,,,,0.024617147,,,,,,,,,,,0.0047852052,,,,,,,,,,,0.009434169,,,,,,,,,,,0.008086405,,,,,,,,,,,0.007949637,,,,,,,,,,,0.0101483865,,,,,,,,,,3268c574,42.502663,70.11735,109.06832,58.80126,56.16647,52.737038,97.67412,58.681465,94.59564,49.692677,86.30322,85.36605,113.22822,78.09014,106.03784,135.44731,37.83944,52.919647,,19.497036,84.847725,77.61983,108.821,129.59259,20.292412,78.7722,,108.389145,137.31194,154.9466,,,,,302.26093,179.46722,16.166006,113.09058,93.301506,57.83801,33.679466,37.91423,,,,,,14.66593,,,,,,,,,,,139.07338,,,,,,,,,,,26.175547,,,,,,,,,,,15.264344,,,,,,,,,,,5.0273876,,,,,,,,,,,28.365583,,,,,,,,,,,54.496334,,,,,,,,,
211,0.009608629,0.01111187,0.049726654,0.056108866,0.071007125,0.16819654,0.06479553,0.06458111,0.08529089,0.097206846,0.060731687,0.06250195,0.010002379,0.037896685,0.030784592,0.029296607,0.009739267,0.01298061,0.01395023,0.016471773,0.031519115,0.041406754,0.06381454,0.043492977,,0.052538555,,0.08292879,0.03335089,0.042100847,0.033482824,0.080412775,0.09287933,0.05540598,0.078734115,0.041642904,0.0834609,0.060363613,0.028179627,0.07707137,0.12154434,0.05596765,0.06263791,0.080501474,0.030439666,0.045198377,0.06246321,0.060163025,0.098046586,0.041396897,0.025080414,0.01034338,,,,,,,0.08025991,,,,,,,,,,,0.046546128,,,,,,,,,,,0.03602048,,,,,,,,,,,0.0678625,,,,,,,,,,,0.066042304,,,,,,,,,,,0.08590556,,,,,,,,,,327ef356,10.925657,9.531453,30.187634,72.46052,115.722595,761.9838,214.69536,107.30412,244.0637,241.76721,88.232796,30.794767,11.472599,6.494541,9.782975,11.938232,9.766469,18.340775,18.168118,11.393883,6.479637,6.943719,32.389343,50.493507,,13.745083,,102.573616,10.05079,13.706613,24.907543,26.59135,375.75183,116.73969,389.922,184.6118,9.913883,302.65598,11.18682,139.98946,381.25064,124.76918,96.49482,229.2397,14.830732,38.574245,119.520996,95.12835,217.12346,21.440584,2.6937838,11.5,,,,,,,34.985172,,,,,,,,,,,13.179572,,,,,,,,,,,34.483845,,,,,,,,,,,220.60893,,,,,,,,,,,131.81482,,,,,,,,,,,153.98991,,,,,,,,,
212,,,0.011491037,0.029045204,0.023538763,0.02277256,0.029188344,0.01561426,0.022483291,0.021532048,0.017682279,0.010782247,,0.015850648,0.019242408,0.01619769,0.03996642,,,0.0009515118,0.036090504,0.029158643,0.021286177,0.01948438,,0.030201921,,0.029954193,0.031569406,0.004441029,0.008685218,0.042444013,0.024497809,0.02248389,0.03299252,0.031184386,,0.025896586,0.03385179,0.022899378,3.5543753e-06,6.2050467e-06,4.276283e-06,4.9882665e-06,0.002708551,2.5887207e-06,,0.030926328,,,,,,,,,,,0.0007881302,,,,,,,,,,,0.010042897,,,,,,,,,,,0.0014208569,,,,,,,,,,,0.0021829826,,,,,,,,,,,0.030730376,,,,,,,,,,,0.038833253,,,,,,,,,,32b8490d,,,11.322582,11.451236,10.982934,10.496105,9.248839,8.5894165,13.66431,7.001246,5.8342843,5.214292,,4.9632783,4.45501,5.2519197,39.388058,,,2.319878,14.132288,10.186744,9.304321,10.260843,,3.2143254,,7.8079343,3.4224174,5.295191,4.581598,7.5670037,14.764408,11.04999,43.422398,9.575893,,3.6812525,8.020489,10.443957,7.0,7.0,7.0,7.0,7.0,7.0,,24.978394,,,,,,,,,,,2.0206923,,,,,,,,,,,1.4828113,,,,,,,,,,,0.90644,,,,,,,,,,,4.0839305,,,,,,,,,,,10.072463,,,,,,,,,,,9.239145,,,,,,,,,
213,0.006537839,0.006271743,0.064203106,0.061987113,0.051248785,0.060857583,0.0575057,0.06492717,0.04807188,0.04134621,0.045926437,0.024891343,0.008514557,0.018686717,0.008955622,0.0031543013,0.0057261577,0.006505763,0.0072685773,0.0054187407,0.019568816,0.029381307,0.048108906,0.07095029,,0.04589084,,0.0023734593,0.037257858,0.049395382,0.035095453,0.039004665,0.037785836,0.04240929,0.03670628,0.027053038,,0.026510904,0.057450958,0.031431958,0.033383787,6.1869196e-07,1.3240912e-06,3.7675131e-06,,,,,,,,,,,,,,,0.03281994,,,,,,,,,,,0.054442666,,,,,,,,,,,0.054599706,,,,,,,,,,,0.036564037,,,,,,,,,,,0.027432015,,,,,,,,,,,0.03556162,,,,,,,,,,32dcc8ab,5.050183,5.4352455,9.597775,7.8425493,7.748654,7.0421567,7.46969,9.229068,8.041814,5.220478,4.5716233,2.7306778,5.722324,3.380273,3.6148198,5.562952,3.379187,6.0583944,6.1698527,6.153789,6.190844,5.4296885,4.858452,7.0651236,,4.3835897,,1.5743662,3.7770567,8.604402,6.479861,5.734805,2.4818048,5.2925506,19.451614,7.8591123,,1.0376751,2.824052,3.961849,3.994811,2.0,2.0,2.0,,,,,,,,,,,,,,,2.7770782,,,,,,,,,,,5.0605855,,,,,,,,,,,9.546167,,,,,,,,,,,15.829406,,,,,,,,,,,8.323283,,,,,,,,,,,3.7715595,,,,,,,,,
214,0.01988966,0.022397045,0.04320116,0.044095416,0.03709101,0.045538947,0.049677677,0.0394591,0.035012566,0.032635245,0.036740728,0.035482027,0.01933388,0.023379778,0.033672586,0.046223983,0.032885082,0.02337055,0.033536475,0.03389674,0.030462062,0.03515836,0.05115467,0.059507433,,0.040438224,,0.04476671,0.037217803,0.045519516,0.042652633,0.024974372,0.04828365,0.043751087,0.050779883,0.028056277,,0.04112446,0.028508708,0.026770873,0.033364594,0.046268865,0.04170598,0.027608378,0.045813773,0.048480667,0.017191354,,,,,,,,,,,,0.044628005,,,,,,,,,,,0.029833412,,,,,,,,,,,0.04126257,,,,,,,,,,,0.03256402,,,,,,,,,,,0.033261146,,,,,,,,,,,0.048295274,,,,,,,,,,331733c7,8.5202055,10.334524,17.294708,17.34639,15.033841,17.799347,24.136414,21.257215,8.546907,6.400888,7.9648147,8.393386,7.5896773,5.6364174,6.030837,4.491818,4.199518,9.78709,10.312964,23.064354,14.329484,15.547362,14.272276,14.369886,,16.624327,,6.75968,10.461382,13.054632,8.719537,15.51725,7.7959175,6.775649,8.033309,8.770908,,5.182081,14.60952,19.012688,37.537876,3.3785744,5.423312,27.223568,9.797919,14.976478,0.0,,,,,,,,,,,,19.185858,,,,,,,,,,,26.524996,,,,,,,,,,,3.1260571,,,,,,,,,,,5.228479,,,,,,,,,,,13.718381,,,,,,,,,,,14.977758,,,,,,,,,
215,0.016994178,0.04984859,0.04354537,0.05041871,0.13180317,0.07890889,0.100209884,0.11252865,0.13007458,0.09450686,0.08490393,0.058534265,0.02550267,0.04945088,0.04049865,0.04303968,0.026350388,0.02011774,0.020113617,0.016385285,0.048320767,0.049264077,0.04144732,0.039904714,,0.07508479,,0.06233898,0.0773651,0.0824735,0.065768205,0.059231184,0.1214349,0.06326221,0.07734412,0.09611638,,0.060750157,0.038522407,0.066605195,0.03630576,0.047124967,0.047002073,0.025038827,0.08798951,0.0004069191,0.03154938,,,,,,,,,,,,0.050264273,,,,,,,,,,,0.112145916,,,,,,,,,,,0.0686261,,,,,,,,,,,0.046159666,,,,,,,,,,,0.053112645,,,,,,,,,,,0.11204101,,,,,,,,,,338146bd,8.055912,8.375075,17.922527,20.323704,353.5754,225.8845,379.43872,297.38675,244.90654,67.40415,16.336843,25.3674,9.446353,20.030535,23.256548,24.616356,15.731187,12.95281,9.616233,13.140998,22.685434,23.752193,21.701563,17.902805,,177.10655,,159.42563,61.80963,26.551626,70.15201,80.79752,263.27026,269.22513,152.26237,60.361027,,74.2907,90.51266,10.530978,33.80794,64.545906,4.3605385,3.9868207,10.722362,9.848471,18.002653,,,,,,,,,,,,57.457882,,,,,,,,,,,229.45793,,,,,,,,,,,180.81415,,,,,,,,,,,10.786278,,,,,,,,,,,64.776634,,,,,,,,,,,193.20511,,,,,,,,,
216,,,0.0013073988,0.0015619644,0.006774519,0.0014942053,0.0010709553,0.0011042977,0.0015781913,0.0015188046,0.0009044564,0.0011254023,,0.0010883497,0.0011891075,0.0010148623,0.0008477138,,,,0.0016022882,0.0011543937,0.00076277956,0.001449655,0.007763893,6.568883e-05,,1.4014518e-05,0.0003494855,0.0009526737,0.001286172,0.0006201879,0.00071238715,0.00048957777,0.00026998273,0.0002698409,0.001465441,0.00052940496,0.0025071932,0.0026846945,0.00063129753,0.00064609956,,,,,,0.001657526,,,,,,,,,,,0.001527246,,,,,,,,,,,0.00022759363,,,,,,,,,,,0.0037488046,,,,,,,,,,,0.006018315,,,,,,,,,,,0.0007391677,,,,,,,,,,,0.00013891941,,,,,,,,,,33d60f7d,,,4.0,4.10752,4.622973,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,4.0,4.64048,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,
217,0.018276382,0.014848085,0.08386956,0.06012451,0.10249314,0.05249277,0.086881444,0.06355623,0.069388025,0.110338345,0.0977375,0.08238731,0.014157112,0.053655528,0.049338758,0.061273422,0.030399753,0.014617694,0.016807761,0.018242316,0.031847466,0.04470517,0.07618213,0.057374865,,0.05441828,,0.07431217,0.057434544,0.050377365,0.04564138,0.08439256,0.08456361,0.06553106,0.05151937,0.05571325,,0.04813815,0.053589687,0.07830262,0.10046122,0.0877436,0.08319466,0.07495726,0.04655119,0.056860093,0.1222346,,0.093745686,0.061676003,0.09665748,0.059313748,0.055385623,0.038695034,0.104026176,0.10098271,0.06555835,0.09650961,,0.016460517,,,,,,,,,,0.059422784,,,,,,,,,,,0.045472313,,,,,,,,,,,0.08449538,,,,,,,,,,,0.045482837,,,,,,,,,,,0.074680455,,,,,,,,,,33fe1b04,8.999481,8.735246,21.801468,26.814144,50.49596,35.47534,15.17293,11.419209,11.48759,8.244851,8.527707,8.417275,7.615065,7.460819,9.752937,8.556814,8.90117,7.7648873,8.981388,7.562795,5.7020826,10.438908,29.634378,27.143055,,28.553055,,17.710464,12.623716,11.290456,7.1803174,24.740643,17.799854,33.094357,8.644067,13.201317,,6.902424,9.826542,15.101339,21.253002,30.234663,11.024827,19.89202,16.185682,8.344587,21.480055,,22.55854,27.366106,19.508444,20.795021,16.59563,16.749128,20.499012,15.992935,21.91716,13.414939,,18.367476,,,,,,,,,,9.828657,,,,,,,,,,,19.136192,,,,,,,,,,,54.966457,,,,,,,,,,,14.423633,,,,,,,,,,,18.482666,,,,,,,,,
